,File_Name,Label
47,0527be95-d7f1-4156-8e37-1587355661ca_3,1.0
48,0527be95-d7f1-4156-8e37-1587355661ca_4,1.0
49,0527be95-d7f1-4156-8e37-1587355661ca_5,1.0
50,0527be95-d7f1-4156-8e37-1587355661ca_6,1.0
51,0527be95-d7f1-4156-8e37-1587355661ca_7,1.0
52,0569d979-384b-4a30-b0ca-2b19e8c8650b_0,1.0
53,0569d979-384b-4a30-b0ca-2b19e8c8650b_1,1.0
54,0569d979-384b-4a30-b0ca-2b19e8c8650b_2,1.0
55,0569d979-384b-4a30-b0ca-2b19e8c8650b_3,1.0
56,0569d979-384b-4a30-b0ca-2b19e8c8650b_4,1.0
57,0569d979-384b-4a30-b0ca-2b19e8c8650b_5,1.0
58,0640716b-e287-4181-a653-5b798e8308c8_0,1.0
59,0640716b-e287-4181-a653-5b798e8308c8_1,1.0
60,0640716b-e287-4181-a653-5b798e8308c8_2,1.0
61,0640716b-e287-4181-a653-5b798e8308c8_3,1.0
62,06b568b5-b9f8-4334-816c-c16009bb5de7_0,1.0
63,06b568b5-b9f8-4334-816c-c16009bb5de7_1,1.0
64,06b568b5-b9f8-4334-816c-c16009bb5de7_2,1.0
65,0969d0c4-34ce-4e9a-8cf1-1b18403587e8_0,1.0
66,0969d0c4-34ce-4e9a-8cf1-1b18403587e8_1,1.0
67,0969d0c4-34ce-4e9a-8cf1-1b18403587e8_2,1.0
68,0969d0c4-34ce-4e9a-8cf1-1b18403587e8_3,1.0
69,09de6967-b295-4516-8a4d-4d95c9a7b02c_0,1.0
70,09de6967-b295-4516-8a4d-4d95c9a7b02c_1,1.0
71,09de6967-b295-4516-8a4d-4d95c9a7b02c_2,1.0
72,09de6967-b295-4516-8a4d-4d95c9a7b02c_3,1.0
73,09de6967-b295-4516-8a4d-4d95c9a7b02c_4,1.0
74,09e64861-61b1-4f66-a7c0-17ac1a0c60f0_0,1.0
75,09e64861-61b1-4f66-a7c0-17ac1a0c60f0_1,1.0
76,09e64861-61b1-4f66-a7c0-17ac1a0c60f0_2,1.0
77,09e64861-61b1-4f66-a7c0-17ac1a0c60f0_3,1.0
78,09e64861-61b1-4f66-a7c0-17ac1a0c60f0_4,1.0
79,09e64861-61b1-4f66-a7c0-17ac1a0c60f0_5,1.0
80,09e64861-61b1-4f66-a7c0-17ac1a0c60f0_6,1.0
81,0a03da19-eb19-4f51-9860-78ad95fa8cb5_0,1.0
82,0a03da19-eb19-4f51-9860-78ad95fa8cb5_1,1.0
83,0b6ea0b5-e036-43ca-8462-d128f6232bdf_0,1.0
84,0b6ea0b5-e036-43ca-8462-d128f6232bdf_1,1.0
85,0b6ea0b5-e036-43ca-8462-d128f6232bdf_2,1.0
86,0b6f8543-c5e3-414c-a4f3-020e56e8ec60_0,1.0
87,0b6f8543-c5e3-414c-a4f3-020e56e8ec60_1,1.0
88,0b6f8543-c5e3-414c-a4f3-020e56e8ec60_2,1.0
89,0dfa1560-9b26-4474-a9d9-d96c05424fbc_0,1.0
90,0dfa1560-9b26-4474-a9d9-d96c05424fbc_1,1.0
91,0dfa1560-9b26-4474-a9d9-d96c05424fbc_2,1.0
92,0dfa1560-9b26-4474-a9d9-d96c05424fbc_3,1.0
93,0dfa1560-9b26-4474-a9d9-d96c05424fbc_4,1.0
94,0f48e572-df90-4dd5-a30c-6a79f96cc50d_0,1.0
95,0f48e572-df90-4dd5-a30c-6a79f96cc50d_1,1.0
96,0f48e572-df90-4dd5-a30c-6a79f96cc50d_2,1.0
97,105d18a9-f281-4e4c-bb7d-1ad9885696c9_0,1.0
98,105d18a9-f281-4e4c-bb7d-1ad9885696c9_1,1.0
99,105d18a9-f281-4e4c-bb7d-1ad9885696c9_2,1.0
100,10aed3ae-9ec1-4041-bac6-90b1d4634aee_0,1.0
101,10aed3ae-9ec1-4041-bac6-90b1d4634aee_1,1.0
102,10aed3ae-9ec1-4041-bac6-90b1d4634aee_2,1.0
103,10aed3ae-9ec1-4041-bac6-90b1d4634aee_3,1.0
104,10aed3ae-9ec1-4041-bac6-90b1d4634aee_4,1.0
105,10aed3ae-9ec1-4041-bac6-90b1d4634aee_5,1.0
106,11c1e2d8-52e2-4e32-8ab8-b858268e0ca9_0,1.0
107,11c1e2d8-52e2-4e32-8ab8-b858268e0ca9_1,1.0
108,11c1e2d8-52e2-4e32-8ab8-b858268e0ca9_2,1.0
109,11c1e2d8-52e2-4e32-8ab8-b858268e0ca9_3,1.0
110,11c1e2d8-52e2-4e32-8ab8-b858268e0ca9_4,1.0
111,11c1e2d8-52e2-4e32-8ab8-b858268e0ca9_5,1.0
112,1357788c-fd94-45ff-b31d-da0cda859731_0,1.0
113,1357788c-fd94-45ff-b31d-da0cda859731_1,1.0
114,1357788c-fd94-45ff-b31d-da0cda859731_2,1.0
115,1357788c-fd94-45ff-b31d-da0cda859731_3,1.0
116,1357788c-fd94-45ff-b31d-da0cda859731_4,1.0
117,1357788c-fd94-45ff-b31d-da0cda859731_5,1.0
118,1357788c-fd94-45ff-b31d-da0cda859731_6,1.0
119,136d62c4-8b6f-4227-809f-1cdfcf7a767b_0,1.0
120,136d62c4-8b6f-4227-809f-1cdfcf7a767b_1,1.0
121,13bbc1cd-358b-4e90-9a35-31428809eb2a_0,1.0
122,13bbc1cd-358b-4e90-9a35-31428809eb2a_1,1.0
123,13bbc1cd-358b-4e90-9a35-31428809eb2a_2,1.0
124,13be4c55-d212-4c7e-ab8d-04bf51b30b11_0,1.0
125,13be4c55-d212-4c7e-ab8d-04bf51b30b11_1,1.0
126,13be4c55-d212-4c7e-ab8d-04bf51b30b11_2,1.0
127,13be4c55-d212-4c7e-ab8d-04bf51b30b11_3,1.0
128,13cc16ff-2b44-4740-b7f4-e80cf7404d30_0,1.0
129,13cc16ff-2b44-4740-b7f4-e80cf7404d30_1,1.0
130,13cc16ff-2b44-4740-b7f4-e80cf7404d30_2,1.0
131,13cc16ff-2b44-4740-b7f4-e80cf7404d30_3,1.0
132,14a3c119-bee8-435a-9193-d2ce7cb84a03_0,1.0
133,14a3c119-bee8-435a-9193-d2ce7cb84a03_1,1.0
134,14a3c119-bee8-435a-9193-d2ce7cb84a03_2,1.0
135,14a3c119-bee8-435a-9193-d2ce7cb84a03_3,1.0
136,14a3c119-bee8-435a-9193-d2ce7cb84a03_4,1.0
137,14a3c119-bee8-435a-9193-d2ce7cb84a03_5,1.0
138,14a3c119-bee8-435a-9193-d2ce7cb84a03_6,1.0
139,1510dd92-a632-48ad-b5e7-1853a9e8e61d_0,1.0
140,1510dd92-a632-48ad-b5e7-1853a9e8e61d_1,1.0
141,1510dd92-a632-48ad-b5e7-1853a9e8e61d_2,1.0
142,1510dd92-a632-48ad-b5e7-1853a9e8e61d_3,1.0
143,182246b0-9f77-4c40-976e-3c9342619819_0,1.0
144,182246b0-9f77-4c40-976e-3c9342619819_1,1.0
145,182246b0-9f77-4c40-976e-3c9342619819_2,1.0
146,182246b0-9f77-4c40-976e-3c9342619819_3,1.0
147,182246b0-9f77-4c40-976e-3c9342619819_4,1.0
148,182246b0-9f77-4c40-976e-3c9342619819_5,1.0
149,18722fbe-d240-457a-a0fc-2d9d09bfbcc8_0,1.0
150,18722fbe-d240-457a-a0fc-2d9d09bfbcc8_1,1.0
151,18722fbe-d240-457a-a0fc-2d9d09bfbcc8_2,1.0
152,18722fbe-d240-457a-a0fc-2d9d09bfbcc8_3,1.0
153,18722fbe-d240-457a-a0fc-2d9d09bfbcc8_4,1.0
154,18722fbe-d240-457a-a0fc-2d9d09bfbcc8_5,1.0
155,191dca0e-7951-4aa3-9764-2761bd511955_0,1.0
156,191dca0e-7951-4aa3-9764-2761bd511955_1,1.0
157,191dca0e-7951-4aa3-9764-2761bd511955_2,1.0
158,191dca0e-7951-4aa3-9764-2761bd511955_3,1.0
159,198c88cb-8f41-4a79-9c4b-be606361e80b_0,1.0
160,198c88cb-8f41-4a79-9c4b-be606361e80b_1,1.0
161,198c88cb-8f41-4a79-9c4b-be606361e80b_2,1.0
162,198c88cb-8f41-4a79-9c4b-be606361e80b_3,1.0
163,1a324acb-12f7-4eef-8e8c-0c71a47280e2_0,1.0
164,1a324acb-12f7-4eef-8e8c-0c71a47280e2_1,1.0
165,1a324acb-12f7-4eef-8e8c-0c71a47280e2_2,1.0
166,1a324acb-12f7-4eef-8e8c-0c71a47280e2_3,1.0
167,1a324acb-12f7-4eef-8e8c-0c71a47280e2_4,1.0
168,1a324acb-12f7-4eef-8e8c-0c71a47280e2_5,1.0
169,1a324acb-12f7-4eef-8e8c-0c71a47280e2_6,1.0
170,1a324acb-12f7-4eef-8e8c-0c71a47280e2_7,1.0
171,1a7b91c0-c8c4-4f99-9be9-9dc879976f0b_0,1.0
172,1a7b91c0-c8c4-4f99-9be9-9dc879976f0b_1,1.0
173,1a7b91c0-c8c4-4f99-9be9-9dc879976f0b_2,1.0
174,1af7b784-13d3-41b4-8f21-89c417b96256_0,1.0
175,1af7b784-13d3-41b4-8f21-89c417b96256_1,1.0
176,1af7b784-13d3-41b4-8f21-89c417b96256_2,1.0
177,1af7b784-13d3-41b4-8f21-89c417b96256_3,1.0
178,1af7b784-13d3-41b4-8f21-89c417b96256_4,1.0
179,1b1f2c9b-7cfa-4eb5-837d-36ae3d647c92_0,1.0
180,1b1f2c9b-7cfa-4eb5-837d-36ae3d647c92_1,1.0
181,1b1f2c9b-7cfa-4eb5-837d-36ae3d647c92_2,1.0
182,1b1f2c9b-7cfa-4eb5-837d-36ae3d647c92_3,1.0
183,1c21cb68-6ea8-4aa1-af22-2e64007554d7_0,1.0
184,1c21cb68-6ea8-4aa1-af22-2e64007554d7_1,1.0
185,1c21cb68-6ea8-4aa1-af22-2e64007554d7_2,1.0
186,1c21cb68-6ea8-4aa1-af22-2e64007554d7_3,1.0
187,1c21cb68-6ea8-4aa1-af22-2e64007554d7_4,1.0
188,1c21cb68-6ea8-4aa1-af22-2e64007554d7_5,1.0
189,1c21cb68-6ea8-4aa1-af22-2e64007554d7_6,1.0
190,1c7f79d6-70bb-4558-b5a9-0c94c9418610_0,1.0
191,1c7f79d6-70bb-4558-b5a9-0c94c9418610_1,1.0
192,1c7f79d6-70bb-4558-b5a9-0c94c9418610_2,1.0
193,1c7f79d6-70bb-4558-b5a9-0c94c9418610_3,1.0
194,1c7f79d6-70bb-4558-b5a9-0c94c9418610_4,1.0
195,1c8853d4-5a0b-425e-b211-d20b2d16e35d_0,1.0
196,1c8853d4-5a0b-425e-b211-d20b2d16e35d_1,1.0
197,1c8853d4-5a0b-425e-b211-d20b2d16e35d_2,1.0
198,1c8853d4-5a0b-425e-b211-d20b2d16e35d_3,1.0
199,1c8853d4-5a0b-425e-b211-d20b2d16e35d_4,1.0
200,1d120109-bee0-4597-8fc6-c8eaf97cab5c_0,1.0
201,1d120109-bee0-4597-8fc6-c8eaf97cab5c_1,1.0
202,1d120109-bee0-4597-8fc6-c8eaf97cab5c_2,1.0
203,1d120109-bee0-4597-8fc6-c8eaf97cab5c_3,1.0
204,1de44182-c6f6-4059-bb54-1e8552999e03_0,1.0
205,1de44182-c6f6-4059-bb54-1e8552999e03_1,1.0
206,1de44182-c6f6-4059-bb54-1e8552999e03_2,1.0
207,1de44182-c6f6-4059-bb54-1e8552999e03_3,1.0
208,1de44182-c6f6-4059-bb54-1e8552999e03_4,1.0
209,1de44182-c6f6-4059-bb54-1e8552999e03_5,1.0
210,1de44182-c6f6-4059-bb54-1e8552999e03_6,1.0
211,1e3025cb-d921-485b-a08c-c2966fc4f730_0,1.0
212,1e3025cb-d921-485b-a08c-c2966fc4f730_1,1.0
213,1e3025cb-d921-485b-a08c-c2966fc4f730_2,1.0
214,20638b85-0ab9-45cc-b257-9ce9986946de_0,1.0
215,20638b85-0ab9-45cc-b257-9ce9986946de_1,1.0
216,20638b85-0ab9-45cc-b257-9ce9986946de_2,1.0
217,20638b85-0ab9-45cc-b257-9ce9986946de_3,1.0
218,20638b85-0ab9-45cc-b257-9ce9986946de_4,1.0
219,20638b85-0ab9-45cc-b257-9ce9986946de_5,1.0
220,20638b85-0ab9-45cc-b257-9ce9986946de_6,1.0
221,20638b85-0ab9-45cc-b257-9ce9986946de_7,1.0
222,20638b85-0ab9-45cc-b257-9ce9986946de_8,1.0
223,20638b85-0ab9-45cc-b257-9ce9986946de_9,1.0
224,213aff15-681f-4f36-a001-07dd623161d3_0,1.0
225,213aff15-681f-4f36-a001-07dd623161d3_1,1.0
226,213aff15-681f-4f36-a001-07dd623161d3_2,1.0
227,213aff15-681f-4f36-a001-07dd623161d3_3,1.0
228,213aff15-681f-4f36-a001-07dd623161d3_4,1.0
229,213aff15-681f-4f36-a001-07dd623161d3_5,1.0
230,213aff15-681f-4f36-a001-07dd623161d3_6,1.0
231,213aff15-681f-4f36-a001-07dd623161d3_7,1.0
232,21c16c1c-46fc-4b80-b941-65d7c6e87555_0,1.0
233,21c16c1c-46fc-4b80-b941-65d7c6e87555_1,1.0
234,21c16c1c-46fc-4b80-b941-65d7c6e87555_2,1.0
235,21c16c1c-46fc-4b80-b941-65d7c6e87555_3,1.0
236,21c16c1c-46fc-4b80-b941-65d7c6e87555_4,1.0
237,224ee66d-7c74-474d-8123-360b75ed739c_0,1.0
238,224ee66d-7c74-474d-8123-360b75ed739c_1,1.0
239,224ee66d-7c74-474d-8123-360b75ed739c_2,1.0
240,224ee66d-7c74-474d-8123-360b75ed739c_3,1.0
241,224ee66d-7c74-474d-8123-360b75ed739c_4,1.0
242,224ee66d-7c74-474d-8123-360b75ed739c_5,1.0
243,2295a6f8-08d5-467f-8534-8329c9083f28_0,1.0
244,2295a6f8-08d5-467f-8534-8329c9083f28_1,1.0
245,2295a6f8-08d5-467f-8534-8329c9083f28_2,1.0
246,2295a6f8-08d5-467f-8534-8329c9083f28_3,1.0
247,22975528-762e-4bd7-9f73-a3da0b485cb4_0,1.0
248,22975528-762e-4bd7-9f73-a3da0b485cb4_1,1.0
249,22975528-762e-4bd7-9f73-a3da0b485cb4_2,1.0
250,22975528-762e-4bd7-9f73-a3da0b485cb4_3,1.0
251,22975528-762e-4bd7-9f73-a3da0b485cb4_4,1.0
252,22975528-762e-4bd7-9f73-a3da0b485cb4_5,1.0
253,230c05bf-5569-482f-b59d-bfeb07b61e88_0,1.0
254,230c05bf-5569-482f-b59d-bfeb07b61e88_1,1.0
255,230c05bf-5569-482f-b59d-bfeb07b61e88_2,1.0
256,230c05bf-5569-482f-b59d-bfeb07b61e88_3,1.0
257,230c05bf-5569-482f-b59d-bfeb07b61e88_4,1.0
258,230c05bf-5569-482f-b59d-bfeb07b61e88_5,1.0
259,244d35b5-565c-4a3b-a1bd-baa8f899f9d2_0,1.0
260,244d35b5-565c-4a3b-a1bd-baa8f899f9d2_1,1.0
261,244d35b5-565c-4a3b-a1bd-baa8f899f9d2_2,1.0
262,2455598e-8a2c-457a-846c-1af4993e582f_0,1.0
263,2455598e-8a2c-457a-846c-1af4993e582f_1,1.0
264,2455598e-8a2c-457a-846c-1af4993e582f_2,1.0
265,2455598e-8a2c-457a-846c-1af4993e582f_3,1.0
266,2455598e-8a2c-457a-846c-1af4993e582f_4,1.0
267,255387fa-5934-4b9b-8c6d-9de47c3841b0_0,1.0
268,255387fa-5934-4b9b-8c6d-9de47c3841b0_1,1.0
269,255387fa-5934-4b9b-8c6d-9de47c3841b0_2,1.0
270,255387fa-5934-4b9b-8c6d-9de47c3841b0_3,1.0
271,255387fa-5934-4b9b-8c6d-9de47c3841b0_4,1.0
272,255387fa-5934-4b9b-8c6d-9de47c3841b0_5,1.0
273,255387fa-5934-4b9b-8c6d-9de47c3841b0_6,1.0
274,255387fa-5934-4b9b-8c6d-9de47c3841b0_7,1.0
275,2830e2c6-92b6-4e2c-acb0-763e0ff6d0a7_0,1.0
276,2830e2c6-92b6-4e2c-acb0-763e0ff6d0a7_1,1.0
277,28b30c43-8b77-436a-a181-9b36ec9f0553_0,1.0
278,28b30c43-8b77-436a-a181-9b36ec9f0553_1,1.0
279,28b30c43-8b77-436a-a181-9b36ec9f0553_2,1.0
280,28b30c43-8b77-436a-a181-9b36ec9f0553_3,1.0
281,28b30c43-8b77-436a-a181-9b36ec9f0553_4,1.0
282,28cb1fbb-ff5a-4ab6-b676-0d3d0e8c9235_0,1.0
283,28cb1fbb-ff5a-4ab6-b676-0d3d0e8c9235_1,1.0
284,28cb1fbb-ff5a-4ab6-b676-0d3d0e8c9235_2,1.0
285,28cb1fbb-ff5a-4ab6-b676-0d3d0e8c9235_3,1.0
286,28d4e487-0d9d-4911-951d-5de7fcb5c986_0,1.0
287,28d4e487-0d9d-4911-951d-5de7fcb5c986_1,1.0
288,28d4e487-0d9d-4911-951d-5de7fcb5c986_2,1.0
289,28d4e487-0d9d-4911-951d-5de7fcb5c986_3,1.0
290,28d4e487-0d9d-4911-951d-5de7fcb5c986_4,1.0
291,28de837b-8dbf-43a8-a90f-04e644a04933_0,1.0
292,28de837b-8dbf-43a8-a90f-04e644a04933_1,1.0
293,28de837b-8dbf-43a8-a90f-04e644a04933_2,1.0
294,28de837b-8dbf-43a8-a90f-04e644a04933_3,1.0
295,28de837b-8dbf-43a8-a90f-04e644a04933_4,1.0
296,28de837b-8dbf-43a8-a90f-04e644a04933_5,1.0
297,2a49aa4e-4627-4dc6-aab1-1ed4152e73fd_0,1.0
298,2a49aa4e-4627-4dc6-aab1-1ed4152e73fd_1,1.0
299,2a49aa4e-4627-4dc6-aab1-1ed4152e73fd_2,1.0
300,2a49aa4e-4627-4dc6-aab1-1ed4152e73fd_3,1.0
301,2aa8f538-07ca-41f3-b20a-8d9e5ef24cfe_0,1.0
302,2aa8f538-07ca-41f3-b20a-8d9e5ef24cfe_1,1.0
303,2aa8f538-07ca-41f3-b20a-8d9e5ef24cfe_2,1.0
304,2aa8f538-07ca-41f3-b20a-8d9e5ef24cfe_3,1.0
305,2aa8f538-07ca-41f3-b20a-8d9e5ef24cfe_4,1.0
306,2af862d9-7cac-4270-97de-ae4b4c293d07_0,1.0
307,2af862d9-7cac-4270-97de-ae4b4c293d07_1,1.0
308,2af862d9-7cac-4270-97de-ae4b4c293d07_2,1.0
309,2b1bb7d6-5ebd-4511-878d-002dd69f0d1a_0,1.0
310,2b1bb7d6-5ebd-4511-878d-002dd69f0d1a_1,1.0
311,2b1bb7d6-5ebd-4511-878d-002dd69f0d1a_2,1.0
312,2b1bb7d6-5ebd-4511-878d-002dd69f0d1a_3,1.0
313,2bcc1031-937f-46b2-af1d-fd593a0b5d39_0,1.0
314,2bcc1031-937f-46b2-af1d-fd593a0b5d39_1,1.0
315,2bcc1031-937f-46b2-af1d-fd593a0b5d39_2,1.0
316,2bcc1031-937f-46b2-af1d-fd593a0b5d39_3,1.0
317,2bcc1031-937f-46b2-af1d-fd593a0b5d39_4,1.0
318,2cc30bb4-6e0f-4cb5-a7a5-f7fa03c203ba_0,1.0
319,2cc30bb4-6e0f-4cb5-a7a5-f7fa03c203ba_1,1.0
320,2cc30bb4-6e0f-4cb5-a7a5-f7fa03c203ba_2,1.0
321,2de3fb8f-20a6-4fa5-8428-11cad3338d37_0,1.0
322,2e349a58-b119-4b15-8b3f-5a5c6416bca4_0,1.0
323,2e349a58-b119-4b15-8b3f-5a5c6416bca4_1,1.0
324,2e349a58-b119-4b15-8b3f-5a5c6416bca4_2,1.0
325,2e349a58-b119-4b15-8b3f-5a5c6416bca4_3,1.0
326,2e349a58-b119-4b15-8b3f-5a5c6416bca4_4,1.0
327,2e41a2bd-6462-407d-8078-9f7b86a54f52_0,1.0
328,2e41a2bd-6462-407d-8078-9f7b86a54f52_1,1.0
329,2e41a2bd-6462-407d-8078-9f7b86a54f52_2,1.0
330,2e41a2bd-6462-407d-8078-9f7b86a54f52_3,1.0
331,2e41a2bd-6462-407d-8078-9f7b86a54f52_4,1.0
332,2e41a2bd-6462-407d-8078-9f7b86a54f52_5,1.0
333,2e9f905a-697c-48db-883e-7e905873172f_0,1.0
334,2e9f905a-697c-48db-883e-7e905873172f_1,1.0
335,30a6ca1c-0b72-4ad2-9226-e9bb06add48d_0,1.0
336,30a6ca1c-0b72-4ad2-9226-e9bb06add48d_1,1.0
337,30a6ca1c-0b72-4ad2-9226-e9bb06add48d_2,1.0
338,30a6ca1c-0b72-4ad2-9226-e9bb06add48d_3,1.0
339,30a6ca1c-0b72-4ad2-9226-e9bb06add48d_4,1.0
340,30a6ca1c-0b72-4ad2-9226-e9bb06add48d_5,1.0
341,31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2_0,1.0
342,31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2_1,1.0
343,31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2_2,1.0
344,3278e364-afdd-4c39-9126-b8b4a4caf1c5_0,1.0
345,3278e364-afdd-4c39-9126-b8b4a4caf1c5_1,1.0
346,3278e364-afdd-4c39-9126-b8b4a4caf1c5_2,1.0
347,3278e364-afdd-4c39-9126-b8b4a4caf1c5_3,1.0
348,3278e364-afdd-4c39-9126-b8b4a4caf1c5_4,1.0
349,3278e364-afdd-4c39-9126-b8b4a4caf1c5_5,1.0
350,332d696d-74bf-49ef-998a-764316780ee5_0,1.0
351,332d696d-74bf-49ef-998a-764316780ee5_1,1.0
352,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c_0,1.0
353,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c_1,1.0
354,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c_2,1.0
355,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c_3,1.0
356,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c_4,1.0
357,338f9eb0-d1eb-4448-b183-15d75afece8c_0,1.0
358,338f9eb0-d1eb-4448-b183-15d75afece8c_1,1.0
359,33d67255-2abf-4ed0-8779-7c2f9251462d_0,1.0
360,33d67255-2abf-4ed0-8779-7c2f9251462d_1,1.0
361,34a7b57b-6f7d-43f4-b210-0b21058f7afb_0,1.0
362,34a7b57b-6f7d-43f4-b210-0b21058f7afb_1,1.0
363,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_0,1.0
364,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_1,1.0
365,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_2,1.0
366,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_3,1.0
367,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_4,1.0
368,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_5,1.0
369,34e4c711-fd77-4f76-babf-76437885227e_0,1.0
370,34e4c711-fd77-4f76-babf-76437885227e_1,1.0
371,34e4c711-fd77-4f76-babf-76437885227e_2,1.0
372,34e4c711-fd77-4f76-babf-76437885227e_3,1.0
373,34e4c711-fd77-4f76-babf-76437885227e_4,1.0
374,34e4c711-fd77-4f76-babf-76437885227e_5,1.0
375,350e8396-e67e-491a-89dd-666702548d63_0,1.0
376,35150705-3dfd-4cd0-80f6-8f9b04870c3f_0,1.0
377,35150705-3dfd-4cd0-80f6-8f9b04870c3f_1,1.0
378,35150705-3dfd-4cd0-80f6-8f9b04870c3f_2,1.0
379,35150705-3dfd-4cd0-80f6-8f9b04870c3f_3,1.0
380,35244796-18c5-4825-ac49-90235ff885fc_0,1.0
381,35244796-18c5-4825-ac49-90235ff885fc_1,1.0
382,35244796-18c5-4825-ac49-90235ff885fc_2,1.0
383,35244796-18c5-4825-ac49-90235ff885fc_3,1.0
384,35647ec0-1566-4df0-ae5d-27b0357ece7c_0,1.0
385,35647ec0-1566-4df0-ae5d-27b0357ece7c_1,1.0
386,35647ec0-1566-4df0-ae5d-27b0357ece7c_2,1.0
387,35647ec0-1566-4df0-ae5d-27b0357ece7c_3,1.0
388,35647ec0-1566-4df0-ae5d-27b0357ece7c_4,1.0
389,35647ec0-1566-4df0-ae5d-27b0357ece7c_5,1.0
390,35cc329c-22e9-4505-bf91-8d6ef3262db4_0,1.0
391,35cc329c-22e9-4505-bf91-8d6ef3262db4_1,1.0
392,365cee37-08dd-4f82-b92c-6e289534f833_0,1.0
393,365cee37-08dd-4f82-b92c-6e289534f833_1,1.0
394,365cee37-08dd-4f82-b92c-6e289534f833_2,1.0
395,365cee37-08dd-4f82-b92c-6e289534f833_3,1.0
396,365cee37-08dd-4f82-b92c-6e289534f833_4,1.0
397,365cee37-08dd-4f82-b92c-6e289534f833_5,1.0
398,365cee37-08dd-4f82-b92c-6e289534f833_6,1.0
399,36d918eb-8f0c-4ab2-a7de-7aa27f58800c_0,1.0
